name,user_id,password,age,weight,height,bmi,gender,muscle_gain_goal,weight_goal,workout_days_per_week,workload_intensity,bmr,tdee,protein,carb,fat
Cody Deleon,user20389,2024nutrition,57,68.96045917480203,180.3321331743828,21.205763056319768,Female,No,Maintain Weight,3,Low,1397.1293145636323,1921.0528075249945,120.06580047031215,192.10528075249945,74.70760918152756
Lauren Zimmerman MD,user20390,2024nutrition,61,77.14727677979565,157.72438796090836,31.01150897261579,Female,Yes,Lose Weight (High Priority),6,High,1385.4740222856644,2389.942688442771,209.1199852387425,119.4971344221386,119.49713442213854
Christina Lewis,user20391,2024nutrition,64,115.47511401081604,158.75347529745378,45.81861076993144,Female,No,Lose Weight (High Priority),3,Moderate,1730.089645729528,2378.873262878101,118.94366314390504,178.4154947158576,132.15962571545003
Mary Marks MD,user20392,2024nutrition,25,98.05443082302396,165.86608684196037,35.64117601013165,Male,Yes,Lose Weight (High Priority),2,Low,2056.06356049062,2827.0873956746022,247.3701471215277,141.35436978373014,141.3543697837301
Vicki Hodge,user20393,2024nutrition,29,52.00072935710806,172.22749095045128,17.53091102578024,Male,No,Gain Weight (Muscle),7,Moderate,1446.9025002683925,2242.698875416008,140.1686797135005,224.2698875416008,87.21606737728919
Antonio Flores,user20394,2024nutrition,63,70.69945148080666,165.5651198748751,25.79160378990305,Male,No,Lose Weight,5,Moderate,1472.4185617678927,2282.248770740234,114.1124385370117,171.16865780551757,101.43327869956596
Shelly Sullivan,user20395,2024nutrition,49,115.25712083463642,175.45822895307174,37.438658941647006,Male,Yes,Lose Weight (High Priority),6,High,2196.3126885674155,3788.639387778792,331.5059464306443,189.4319693889396,189.4319693889396
Roger Rhodes,user20396,2024nutrition,29,107.23407741264516,188.835353595781,30.072269727651022,Female,No,Lose Weight (High Priority),3,Low,1898.62843927446,2610.6141040023817,130.5307052001191,195.79605780017863,145.03411688902122
Leslie Ruiz,user20397,2024nutrition,44,110.0385379977202,189.11672864771293,30.76698345383349,Male,Yes,Lose Weight (High Priority),7,Moderate,2220.331474335832,3441.5137852205394,301.1324562067972,172.075689261027,172.07568926102695
Jennifer Smith,user20398,2024nutrition,57,119.38559110473707,182.5175765394085,35.837897818105844,Male,No,Lose Weight (High Priority),3,High,2240.083613842784,3080.114969033828,154.0057484516914,231.00862267753712,171.1174982796571
Monica Fletcher DVM,user20399,2024nutrition,68,81.16560839079264,154.19537106341585,34.13731625096744,Female,Yes,Lose Weight (High Priority),6,High,1381.3886403441218,2382.8954045936102,208.5033479019409,119.14477022968052,119.14477022968047
Ann Edwards,user20400,2024nutrition,19,68.07410517170925,155.17586125067643,28.270507989735457,Female,No,Lose Weight,7,Low,1475.539068677391,2028.866219431413,101.44331097157064,152.16496645735597,90.17183197472944
Christopher Carrillo,user20401,2024nutrition,53,47.96993152829102,171.75912813172806,16.260333350280465,Male,Yes,Maintain Weight,2,Moderate,1254.406228588678,1724.8085643094323,172.48085643094325,129.36064232320743,57.493618810314416
Peter Rodriguez,user20402,2024nutrition,48,112.45260966608174,159.335955478516,44.29370006103415,Male,No,Lose Weight (High Priority),1,Low,2087.046862037896,2869.689435302106,143.48447176510533,215.22670764765803,159.42719085011703
Kayla Reynolds,user20403,2024nutrition,59,40.643240073185886,154.5282875773299,17.020500969718626,Female,Yes,Maintain Weight,7,Low,1046.6796758713178,1439.184554323062,143.91845543230622,107.93884157422968,47.9728184774354
Margaret Wright,user20404,2024nutrition,57,102.18636894809174,165.47958013860335,37.31677867351682,Male,Yes,Lose Weight (High Priority),4,Moderate,1927.900289882743,2988.245449318252,261.47147681534705,149.41227246591262,149.41227246591257
Nicole Perez,user20405,2024nutrition,45,61.57410405287905,182.979590900932,18.390468652654725,Male,No,Maintain Weight,3,High,1535.9243287299937,2111.895952003741,131.99349700023382,211.18959520037413,82.12928702236769
Tracy Mills,user20406,2024nutrition,39,107.72632024949492,167.48012487599655,38.40566357328999,Female,Yes,Lose Weight (High Priority),4,Moderate,1793.7217102129166,2780.2686508300208,243.27350694762683,139.01343254150106,139.01343254150103
Judith Hicks,user20407,2024nutrition,48,44.08142200547489,168.80055353341834,15.470625133704573,Female,No,Maintain Weight,7,Low,1170.3180241311563,1609.18728318034,100.57420519877124,160.91872831803403,62.57950545701322
John Robles,user20408,2024nutrition,46,62.48422166980296,179.59442184496368,19.372455746975564,Female,No,Maintain Weight,5,Low,1382.5881166563652,1901.058660402502,118.81616627515638,190.10586604025025,73.93005901565284
Katelyn Johnson,user20409,2024nutrition,32,54.070894760084194,157.30632225164214,21.85099416969385,Female,No,Maintain Weight,1,Moderate,1296.361550182086,1782.497131500368,111.406070718773,178.24971315003685,69.31933289168097
Jennifer Johns,user20410,2024nutrition,46,43.90834719266073,168.5412083095841,15.457344396442938,Female,No,Maintain Weight,1,Low,1176.5741498336254,1617.7894560212349,101.11184100132718,161.77894560212349,62.9140344008258
Karen Harrington,user20411,2024nutrition,55,110.5107230351069,180.84026651611543,33.792019220829616,Male,Yes,Lose Weight (High Priority),3,High,2124.491595512165,2921.1759438292274,255.6028950850574,146.0587971914614,146.05879719146137
Lindsay Parker,user20412,2024nutrition,59,54.26232870103944,175.21864065762168,17.674120608910766,Male,Yes,Maintain Weight,4,High,1321.2456741237518,2047.930794891816,204.7930794891816,153.59480961688618,68.26435982972718
Chris Vega,user20413,2024nutrition,62,97.78693997047144,185.1756315366641,28.51761404991188,Female,No,Lose Weight,6,Low,1657.0429404075346,2278.43404306036,113.92170215301802,170.88255322952705,101.26373524712712
Christine Stafford,user20414,2024nutrition,45,88.66025462773857,188.2196131611838,25.02644838091401,Female,Yes,Lose Weight,6,High,1655.688736116046,2856.06306980018,249.9055186075157,142.803153490009,111.06911938111809
Tara Scott,user20415,2024nutrition,54,104.70317377168142,152.98495239510763,44.736542355421705,Male,No,Lose Weight (High Priority),7,Moderate,1918.6872055633376,2973.965168623173,148.69825843115868,223.04738764673803,165.22028714573185
Amber Gonzalez,user20416,2024nutrition,33,65.85268066815792,186.8389153763728,18.86421699758092,Male,Yes,Maintain Weight,7,High,1679.8893178025246,3191.789703824797,319.1789703824797,239.38422778685973,106.3929901274932
James Cannon,user20417,2024nutrition,48,80.73234841743727,151.32469774112474,35.255587453386816,Female,No,Lose Weight (High Priority),3,High,1455.088939418047,2000.7472916998145,100.03736458499073,150.0560468774861,111.15262731665636
Samantha Wolfe,user20418,2024nutrition,28,57.94359039688929,159.21129150591293,22.859023365085857,Female,Yes,Maintain Weight,3,Moderate,1355.3939614853534,1863.666697042361,186.3666697042361,139.77500227817708,62.12222323474536
Todd Hicks,user20419,2024nutrition,53,85.68898899882953,176.02445851561282,27.65533889588433,Female,No,Lose Weight,6,Moderate,1555.7928537535452,2411.478923317995,120.57394616589976,180.86091924884963,107.17684103635531
Christina Wells,user20420,2024nutrition,29,107.55453917495484,163.64584235780592,40.16231998219421,Female,Yes,Lose Weight (High Priority),2,High,1823.5546433752904,2507.387634641024,219.3964180310896,125.36938173205122,125.36938173205118
Andrea Johnston,user20421,2024nutrition,33,48.08760008218533,155.17917002911526,19.96945690032639,Female,No,Maintain Weight,2,High,1230.1141067101669,1691.4068967264795,105.71293104540496,169.14068967264797,65.77693487269643
Jason Hernandez,user20422,2024nutrition,41,40.334767142943576,187.6899193174636,11.449793623369574,Female,No,Maintain Weight,4,Moderate,1224.5019618163012,1897.978040815267,118.62362755095418,189.7978040815267,73.81025714281594
Jeff Butler,user20423,2024nutrition,23,109.26663989478416,167.9347479480313,38.74417829007781,Male,Yes,Lose Weight (High Priority),2,Moderate,2227.5550300730256,3062.8881663504103,268.00271455566093,153.14440831752054,153.14440831752052
Phillip Bass,user20424,2024nutrition,69,92.2836976227468,156.2880322709202,37.781008019457786,Female,No,Lose Weight (High Priority),6,High,1486.3506758928504,2563.954915915167,128.19774579575835,192.29661869363755,142.44193977306483
Mark Johnson,user20425,2024nutrition,23,95.45022489179884,181.62477521983976,28.9352191739989,Male,Yes,Lose Weight,7,Low,2108.1549591554403,2898.7130688387306,253.6373935233889,144.93565344193655,112.72773045483952
Billy Barnett,user20426,2024nutrition,61,74.90532030276476,186.8954283821064,21.44446959091488,Male,No,Maintain Weight,7,Low,1642.482736901868,2258.4137632400684,141.15086020250428,225.8413763240069,87.82720190378043
Julia Crawford,user20427,2024nutrition,21,72.60427766235568,156.66809669111146,29.580197835775067,Female,Yes,Lose Weight,1,High,1513.3925190928662,2080.914713752691,182.0800374533605,104.04573568763458,80.92446109038242
Zachary Stone,user20428,2024nutrition,28,54.48413977847462,161.78952239944982,20.814659580483045,Female,Yes,Maintain Weight,3,Moderate,1331.3917809250504,1830.6636987719444,183.0663698771945,137.29977740789585,61.02212329239814
Stephanie Rodriguez,user20429,2024nutrition,66,61.6209579608661,189.20844368397948,17.212637344055576,Male,No,Maintain Weight,1,Moderate,1447.227295041141,1989.9375306815684,124.37109566759804,198.99375306815685,77.38645952650543
Rebecca Martin,user20430,2024nutrition,69,101.80205108405843,168.412649900918,35.89278102919762,Female,No,Lose Weight (High Priority),7,Low,1611.9289557673324,2216.402314180082,110.82011570900411,166.23017356350618,123.13346189889346
Sara Harris,user20431,2024nutrition,48,62.03923348521297,165.17899816027543,22.738235905269224,Female,Yes,Maintain Weight,7,Low,1325.1543283382978,1822.0872014651595,182.208720146516,136.65654010988698,60.736240048838646
Karen Chan,user20432,2024nutrition,29,45.97746380152647,184.6115234342891,13.490479888158069,Female,Yes,Gain Weight (Muscle),6,High,1319.103107372143,2275.452860216947,227.54528602169472,170.65896451627106,75.84842867389824
Margaret Hernandez,user20433,2024nutrition,59,69.67965362264245,153.3443470751972,29.632646609842155,Female,Yes,Lose Weight,5,Low,1311.5115442875356,1803.3283733953613,157.79123267209414,90.16641866976808,70.12943674315294
Sarah James,user20434,2024nutrition,52,100.44943024622798,152.37898417523553,43.26107724886528,Male,No,Lose Weight (High Priority),2,Low,1870.145762065672,2571.450422840299,128.57252114201495,192.85878171302244,142.85835682446103
David Arnold,user20435,2024nutrition,19,68.22702082096004,158.22497078190798,27.25250071020797,Male,Yes,Lose Weight,1,Low,1653.858032720778,2274.0547949910697,198.97979456171865,113.7027397495535,88.43546424965271
Stacy Rose,user20436,2024nutrition,60,63.76675897003296,173.75364672996523,21.121584127742043,Male,Yes,Maintain Weight,5,High,1435.8690205786347,2225.596981896884,222.5596981896884,166.9197736422663,74.18656606322946
Deborah Conway,user20437,2024nutrition,58,101.52445587025892,186.4407534489423,29.20713592746733,Male,No,Lose Weight,7,Low,2013.9483110953329,2769.178927756083,138.45894638780416,207.68841958170623,123.07461901138146
Amber Mckee,user20438,2024nutrition,21,104.69549721238036,171.00698480057432,35.801424297064685,Male,Yes,Lose Weight (High Priority),3,Moderate,2192.413096212216,3014.5680072917967,263.77470063803224,150.72840036458987,150.72840036458982
William Stone,user20439,2024nutrition,55,101.02245515969985,180.8412210508084,30.89036624855318,Male,No,Lose Weight (High Priority),5,High,1997.3818515973287,3095.9418699758594,154.79709349879298,232.19564024818948,171.9967705542144
Erica Cabrera,user20440,2024nutrition,52,102.32586284732132,187.92853400762303,28.97343344839443,Female,Yes,Lose Weight,7,Low,1750.8428521047963,2407.408921644095,210.6482806438584,120.37044608220477,93.621458063937
Nichole Williams,user20441,2024nutrition,69,117.87814165627924,172.90627519571,39.42863753920289,Male,No,Lose Weight (High Priority),2,Low,2105.6396784333856,2895.2545578459053,144.76272789229526,217.14409183844293,160.84747543588364
Michelle Young,user20442,2024nutrition,34,87.04326665019119,163.54664116923666,32.54257562807732,Female,Yes,Lose Weight (High Priority),5,High,1611.929581056613,2498.49085063775,218.61794943080315,124.92454253188752,124.92454253188748
Jeffery Mccarthy,user20443,2024nutrition,24,105.67519597701173,161.2718196308051,40.63086700593718,Male,No,Lose Weight (High Priority),2,High,2141.78806291226,2944.9585865043578,147.24792932521788,220.8718939878269,163.60881036135322
Michael Reed,user20444,2024nutrition,45,54.89487415946059,159.83692409536852,21.48708822673789,Male,No,Maintain Weight,4,Low,1335.381027847967,1836.1489132909544,114.75930708068466,183.61489132909549,71.405791072426
Denise Mendez,user20445,2024nutrition,23,84.31696820604856,162.81140359657743,31.80865761440437,Male,No,Lose Weight (High Priority),5,Moderate,1868.717348916408,2896.511890820432,144.82559454102162,217.23839181153244,160.9173272678018
Brandon Jenkins,user20446,2024nutrition,18,85.02904275896644,157.41164986414185,34.31575418356288,Male,Yes,Lose Weight (High Priority),5,Moderate,1880.7285935398904,2915.12931998683,255.0738154988477,145.75646599934154,145.7564659993415
Valerie Mercado,user20447,2024nutrition,44,66.82351719651749,189.96902009554327,18.51670746837692,Male,Yes,Maintain Weight,2,High,1645.469987320257,2262.5212325653533,226.25212325653536,169.68909244240152,75.4173744188451
Anthony Smith,user20448,2024nutrition,18,118.24446206931084,182.9168748694361,35.340546751036456,Male,No,Lose Weight (High Priority),5,Moderate,2448.115140840981,3794.578468303521,189.72892341517607,284.5933851227641,210.8099149057512
Jerry Navarro,user20449,2024nutrition,62,51.149189332626186,188.2871022029421,14.427716892967029,Female,No,Maintain Weight,7,Low,1235.4229963835091,1698.706620027325,106.1691637517078,169.8706620027325,66.06081300106263
Roberto Diaz,user20450,2024nutrition,49,101.52918653660112,185.4787887144825,29.5122556635538,Male,No,Lose Weight,2,Moderate,2060.488219071647,2833.171301223515,141.65856506117575,212.48784759176365,125.91872449882288
Jonathan Bryant MD,user20451,2024nutrition,34,116.42017210837724,180.1534813511123,35.870953334281566,Male,Yes,Lose Weight (High Priority),2,Low,2319.581602739918,3189.4247037673867,279.0746615796464,159.47123518836938,159.47123518836932
Joseph Perry,user20452,2024nutrition,21,75.8266905855092,172.68586673245042,25.42778393183566,Female,Yes,Lose Weight,3,Low,1592.8132229813348,2190.1181815993355,191.63534088994183,109.5059090799668,85.17126261775192
Michael Johnson,user20453,2024nutrition,67,76.77315325153529,180.5957800617101,23.539334607902592,Male,Yes,Maintain Weight,5,High,1603.2120826269652,2484.978728071796,248.4978728071796,186.3734046053848,82.83262426905986
Benjamin Snyder,user20454,2024nutrition,38,57.64561135862196,179.9043267893884,17.810783824430963,Female,No,Maintain Weight,2,Moderate,1373.4455726267024,1888.487662361716,118.03047889760724,188.8487662361716,73.44118686962229
David Barrett,user20455,2024nutrition,58,109.18493334452376,169.7569521198147,37.888514225849285,Female,No,Lose Weight (High Priority),4,High,1731.993116303997,2684.589330271196,134.2294665135598,201.3441997703397,149.14385168173308
John Huff,user20456,2024nutrition,41,43.44590332988112,176.90764139541955,13.882115289120526,Male,Yes,Maintain Weight,5,High,1286.6295379670355,1994.275783848905,199.42757838489047,149.57068378866794,66.47585946163018
Marvin Hoover,user20457,2024nutrition,24,78.55280693261764,180.04572707511628,24.23237997986597,Female,Yes,Maintain Weight,1,Moderate,1627.8324681846257,2238.26964375386,223.82696437538604,167.87022328153955,74.60898812512868
Nicole Watkins,user20458,2024nutrition,56,63.032820516021,184.5234776555247,18.51243210723184,Female,Yes,Maintain Weight,2,High,1359.6312250884616,1869.4929344966347,186.9492934496635,140.21197008724764,62.31643114988783
Bianca Lee,user20459,2024nutrition,64,107.6113029525902,183.28831782160395,32.03231444604841,Female,No,Lose Weight (High Priority),3,Low,1733.3819270139306,2383.4001496441547,119.17000748220774,178.75501122331164,132.41111942467526
Lauren Rivera,user20460,2024nutrition,62,82.07402502021836,173.27939348784483,27.33454781975274,Female,No,Lose Weight,7,Moderate,1474.8910703873023,2286.081159100319,114.30405795501596,171.45608693252393,101.60360707112528
Anne Chandler,user20461,2024nutrition,21,104.40266365380327,175.95006707249024,33.72350496988415,Female,Yes,Lose Weight (High Priority),5,Low,1867.1677385972928,2567.3556405712784,224.64361854998688,128.36778202856394,128.3677820285639
Michael Hanson,user20462,2024nutrition,38,40.66653770905898,158.72614899940135,16.14136431023942,Male,No,Maintain Weight,1,Moderate,1179.1723947363903,1621.3620427625367,101.33512767265854,162.1362042762537,63.0529683296542
Stephanie Ramirez,user20463,2024nutrition,58,44.047672221105046,177.40578615237004,13.995467223285836,Female,Yes,Maintain Weight,1,Low,1153.3649505286005,1585.8768069768255,158.58768069768257,118.94076052326194,52.86256023256086
Alejandra Bennett,user20464,2024nutrition,20,100.21268004126986,177.44624130598206,31.82651367035861,Female,No,Lose Weight (High Priority),6,High,1837.388107907555,3169.4944861405324,158.47472430702663,237.71208646054,176.08302700780737
Amanda Snow MD,user20465,2024nutrition,45,117.41355628416012,174.4922208809843,38.562581737246695,Male,Yes,Lose Weight (High Priority),5,Low,2243.274581546737,3084.5025496267635,269.8939730923418,154.2251274813382,154.22512748133815
Megan Phillips,user20466,2024nutrition,51,112.14255247342396,159.7951745993714,43.91805675636159,Male,No,Lose Weight (High Priority),6,Low,2068.065818388844,2843.5905002846607,142.17952501423304,213.2692875213496,157.9772500158145
Matthew Coleman,user20467,2024nutrition,58,86.5255654677058,153.58944990411098,36.67935384087337,Male,No,Lose Weight (High Priority),1,High,1655.3547706606832,2276.11280965844,113.80564048292196,170.70846072438297,126.45071164769108
Lori Parker,user20468,2024nutrition,53,85.44672915226192,181.9489427831469,25.810497157999443,Male,Yes,Lose Weight,2,High,1805.3838068691755,2482.402734445116,217.21023926394767,124.12013672225582,96.53788411731006
Cassandra Walters,user20469,2024nutrition,63,114.117565282208,165.22601675639905,41.80186238343138,Female,No,Lose Weight (High Priority),6,Moderate,1741.918326075902,2699.973405417648,134.9986702708824,202.4980054063236,149.99852252320267
Jennifer Hayes DDS,user20470,2024nutrition,64,81.97729903003463,183.40639149191173,24.370513084741063,Male,Yes,Maintain Weight,2,Low,1703.4511478750587,2342.2453283282057,234.22453283282056,175.66839962461546,78.07484427760686
Pamela Watkins,user20471,2024nutrition,32,79.47596697185833,172.15837070091877,26.815106915156644,Female,No,Lose Weight,2,High,1577.2938990202204,2168.779111152803,108.43895555764016,162.65843333646026,96.39018271790236
Erin Martinez,user20472,2024nutrition,23,50.46318244403815,155.238248753625,20.940023564340304,Male,Yes,Maintain Weight,2,Moderate,1378.8346109714255,1895.89759008571,189.58975900857104,142.19231925642828,63.196586336190336
Manuel Graves,user20473,2024nutrition,62,83.83539859368554,160.9087896936028,32.37933291388834,Male,Yes,Lose Weight (High Priority),7,Moderate,1631.732116699205,2529.1847808837683,221.3036683273297,126.45923904418844,126.4592390441884
Michelle King,user20474,2024nutrition,49,107.34028151733813,171.25678710243167,36.598825262787166,Female,Yes,Lose Weight (High Priority),4,Moderate,1758.552109634159,2725.7557699329464,238.5036298691328,136.28778849664735,136.2877884966473
Gregory Klein,user20475,2024nutrition,56,84.8745665534869,171.30065411551624,28.924078179576984,Male,Yes,Lose Weight,5,Moderate,1729.5864072174263,2680.8589311870114,234.5751564788636,134.0429465593506,104.2556251017171
Manuel Perry,user20476,2024nutrition,23,111.0429684859232,179.30260770996338,34.539643564824445,Female,Yes,Lose Weight (High Priority),4,Low,1930.2968082747984,2654.158111377848,232.2388347455617,132.7079055688924,132.7079055688924
Lee Patrick,user20477,2024nutrition,28,67.58120222694738,175.0998545592355,22.04216974980375,Male,Yes,Maintain Weight,6,High,1675.0955682641854,2889.53985525572,288.953985525572,216.71548914417903,96.31799517519066
Tammy Brown,user20478,2024nutrition,29,72.53824233828152,175.39796719188425,23.57859466342754,Female,No,Maintain Weight,5,Moderate,1536.1670292625467,2381.058895356948,148.81618095980923,238.1058895356948,92.59673481943685
Sue Martin,user20479,2024nutrition,56,108.80761714381735,154.9163249870659,45.33826825634089,Female,No,Lose Weight (High Priority),7,Moderate,1691.1878105388091,2621.3411063351546,131.06705531675777,196.60058297513663,145.63006146306415
Christy Moore,user20480,2024nutrition,61,106.80611229666452,187.5314526488479,30.37021536789485,Female,Yes,Lose Weight (High Priority),4,High,1752.0715607133875,2715.7109191057507,237.6247054217532,135.78554595528755,135.78554595528752
Joseph Turner,user20481,2024nutrition,46,86.99971486906723,180.80659313731744,26.612722362137,Female,Yes,Lose Weight,7,Low,1613.0381889336738,2217.9275097838017,194.06865710608267,110.8963754891901,86.25273649159229
Rita Martinez,user20482,2024nutrition,54,65.28380906674721,159.55749821514624,25.643130918982305,Male,No,Lose Weight,7,Moderate,1422.1276240016991,2204.2978172026337,110.21489086013167,165.32233629019754,97.9687918756726
Elizabeth Anderson,user20483,2024nutrition,45,69.04824240404058,185.8965740660888,19.980661209614432,Female,No,Maintain Weight,2,High,1467.1396839669064,2017.3170654544963,126.08231659090602,201.73170654544964,78.4512192121193
Alan Munoz,user20484,2024nutrition,63,113.00304236207546,163.7890797117339,42.1230927778492,Male,Yes,Lose Weight (High Priority),7,Low,2030.6365520613365,2792.1252590843374,244.3109601698796,139.6062629542169,139.60626295421685
Edward Turner,user20485,2024nutrition,48,69.0860993724506,185.6680035862689,20.04086846659377,Male,Yes,Maintain Weight,1,Low,1632.4332225032254,2244.595680941935,224.45956809419351,168.34467607064514,74.81985603139782
Danielle Young,user20486,2024nutrition,36,114.31019512717413,169.12683943649,39.96316719440303,Male,Yes,Lose Weight (High Priority),4,Low,2227.043386574468,3062.184656539893,267.94115744724064,153.10923282699466,153.10923282699463
Anthony Thompson,user20487,2024nutrition,51,58.66724956485669,184.8360201682657,17.172064474279868,Male,Yes,Maintain Weight,4,High,1471.8282032078923,2281.3337149722333,228.1333714972233,171.1000286229175,76.04445716574111
Aaron Hatfield,user20488,2024nutrition,28,45.64616120741583,160.26026386688108,17.772664914205414,Female,Yes,Gain Weight (Muscle),2,Low,1244.9293501445718,1711.7778564487862,171.17778564487864,128.38333923365897,57.05926188162621
Amy Warner,user20489,2024nutrition,60,72.92821443280732,162.82866374946838,27.50640687239933,Male,No,Lose Weight,7,High,1506.1760460900186,2861.7344875710355,143.0867243785518,214.6300865678277,127.18819944760156
Manuel Snow,user20490,2024nutrition,69,108.51264513112886,154.33699989857902,45.55543964573513,Female,Yes,Lose Weight (High Priority),7,Low,1630.3754552133464,2241.7662509183515,196.15454695535576,112.0883125459176,112.08831254591756
Cynthia Alvarez,user20491,2024nutrition,47,75.14489241625868,152.12270146520268,32.47217722562322,Female,Yes,Lose Weight (High Priority),7,Moderate,1410.2239493123418,2185.84712143413,191.2616231254864,109.29235607170652,109.29235607170648
Brittany Williams,user20492,2024nutrition,63,83.57864982693188,184.2474235526361,24.62025257220791,Male,No,Maintain Weight,4,Moderate,1734.6175573605078,2688.657213908787,168.0410758692992,268.8657213908787,104.55889165200838
Pamela Smith,user20493,2024nutrition,22,67.77542894866141,172.02639407431317,22.9024583981441,Male,No,Maintain Weight,3,Moderate,1697.010086787846,2333.3888693332883,145.83680433333052,233.33888693332884,90.74290047407231
David Compton,user20494,2024nutrition,20,44.42729787807608,187.3697414162956,12.654674675635196,Male,No,Gain Weight (Muscle),3,High,1469.2018987293875,2020.152610752908,126.25953817205676,202.0152610752908,78.56149041816863
Kevin Taylor,user20495,2024nutrition,38,106.96176116789796,186.7189585967672,30.6797426407658,Female,Yes,Lose Weight (High Priority),6,High,1850.5837392523367,3192.256950210282,279.3224831433997,159.61284751051411,159.6128475105141
Alexander Nixon,user20496,2024nutrition,38,105.48329727019149,174.5515188504396,34.62074685938678,Female,Yes,Lose Weight (High Priority),2,Low,1799.2176552561227,2473.9242759771687,216.46837414800228,123.69621379885844,123.69621379885842
Jeremy Turner,user20497,2024nutrition,50,110.89355088743216,177.49780607832034,35.19818837656791,Female,Yes,Lose Weight (High Priority),2,Moderate,1806.4138682867213,2483.8190688942423,217.3341685282462,124.19095344471214,124.1909534447121
Cheryl Pearson,user20498,2024nutrition,64,40.77593887226112,185.9499748028836,11.792658492185389,Female,Yes,Maintain Weight,6,Moderate,1123.601128691132,1741.5817494712549,174.1581749471255,130.61863121034412,58.05272498237517
James Hawkins,user20499,2024nutrition,48,66.62389896737336,177.47848390049694,21.151375953843683,Female,No,Maintain Weight,6,Moderate,1405.652536875041,2178.7614321563137,136.1725895097696,217.87614321563137,84.7296112505233
William Reyes,user20500,2024nutrition,53,55.14289090669819,180.9196601221124,16.84682265729411,Male,Yes,Maintain Weight,4,Moderate,1394.4637584030534,2161.4188255247327,216.14188255247328,162.10641191435496,72.04729418415775
Khushi Ostwal,user900,khushi,21,40.0,160.0,15.624999999999996,Female,Yes,Gain Weight (Muscle),1,Low,1222.2229999999995,1680.5566249999997,168.05566249999998,126.041746875,56.018554166666654
Mehak Gurbaxani,user950,mehak,21,55.0,169.0,19.257028815517668,Female,Yes,Maintain Weight,2,Low,1388.81,1909.61375,190.961375,143.22103125,63.653791666666656
Krisha Desai,krisha001,krisha001,21,50.0,166.0,18.144868631151112,Female,Yes,Gain Weight (Muscle),5,Medium,1333.281,2066.58555,206.658555,154.99391625,68.886185
Erzhan Ok.,erzhan223,erzhan223,22,77.0,178.0,24.30248705971468,Male,Yes,Maintain Weight,5,Medium,1849.259,2866.351450000001,286.6351450000001,214.9763587500001,95.54504833333334
Erzhan,erzhan12,erzhan12,22,76.6,177.98,24.18167415248378,Male,Yes,Maintain Weight,4,Medium,1843.8042200000002,2857.8965410000005,285.78965410000006,214.34224057500006,95.26321803333335
